Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
EGO,Eldorado Gold Corporation,3.41,2443562127,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ego
ERI,"Eldorado Resorts, Inc.",14.17,667061748,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/eri
ESIO,"Electro Scientific Industries, Inc.",5.75,182201256.3,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio
ELMD,"Electromed, Inc.",5.39,44128533.68,n/a,2011,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elmd
EA,Electronic Arts Inc.,83.46,25101837219,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea
EFII,"Electronics for Imaging, Inc.",47.06,2198569316,n/a,1992,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/efii
ELECU,Electrum Special Acquisition Corporation,10.0382,250955000,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecu
ELECW,Electrum Special Acquisition Corporation,0.25,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecw
ETAK,Elephant Talk Communications Corp.,0.1656,27157052.18,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/etak
LLY,Eli Lilly and Company,76.85,84830368671,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lly
RDEN,"Elizabeth Arden, Inc.",13.97,418391958.5,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden
CAPX,Elkhorn S&P 500 Capital Expenditures Portfolio,24.81,2580240,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/capx
ELLI,"Ellie Mae, Inc.",98.8,2985272233,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/elli
EFC,Ellington Financial LLC,17.29,564479303.6,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/efc
EARN,Ellington Residential Mortgage REIT,14.01,127731733.8,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/earn
ELLO,Ellomay Capital Ltd.,9.2,98245769.6,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ello
ECF,Ellsworth Growth and Income Fund Ltd.,8.41,110262349.4,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/ecf
EMAN,eMagin Corporation,2.45,72000854.8,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/eman
ERJ,Embraer-Empresa Brasileira de Aeronautica,18.51,3400003297,n/a,2000,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/erj
EMC,EMC Corporation,28.77,56298346066,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/emc
EMCI,EMC Insurance Group Inc.,27.82,585826076.4,n/a,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci
EME,"EMCOR Group, Inc.",57.95,3523355074,n/a,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/eme
EMES,Emerge Energy Services LP,11.78,284147995.2,n/a,2013,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/emes
EBS,"Emergent Biosolutions, Inc.",26.9,1088339514,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebs
EMG,"Emergent Capital, Inc.",3.82,106140743.7,n/a,2011,Finance,Life Insurance,http://www.nasdaq.com/symbol/emg
EMR,Emerson Electric Company,52.91,34049565580,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/emr
MSN,Emerson Radio Corporation,0.8832,23961067.62,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/msn
EMMS,Emmis Communications Corporation,4.11,49804712.85,n/a,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms
EDE,Empire District Electric Company (The),33.93,1494212529,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ede
ESRT,"Empire State Realty Trust, Inc.",21.84,6058599281,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/esrt
EIG,Employers Holdings Inc,30.62,993254928.2,n/a,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eig
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),17.75,804478901.3,n/a,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/edn
EOCC,Empresa Nacional de Electricidad S.A.,22.81,6236067391,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eocc
ENBL,"Enable Midstream Partners, LP",14.25,6018018846,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enbl
ENTA,"Enanta Pharmaceuticals, Inc.",22.04,419551456.4,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/enta
EEQ,Enbridge Energy Management LLC,23.43,1874305694,n/a,2002,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eeq
EEP,"Enbridge Energy, L.P.",24,10374109944,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/eep
ENB,Enbridge Inc,40.99,38294257890,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/enb
ECA,Encana Corporation,9.79,8320376392,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eca
ECPG,Encore Capital Group Inc,22.02,562100906.7,n/a,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg
WIRE,Encore Wire Corporation,39,807150279,n/a,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wire
EXK,Endeavour Silver Corporation,4.96,623191665.8,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/exk
EOCA,Endesa Americas S.A.,13.93,3808348039,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eoca
ENDP,Endo International plc,19.82,4415217026,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp
GI,"EndoChoice Holdings, Inc.",3.89,101324459.9,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gi
ECYT,"Endocyte, Inc.",2.97,125521314.9,n/a,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt
ELGX,"Endologix, Inc.",12.22,1006596924,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx
EIGI,"Endurance International Group Holdings, Inc.",8.11,1145219045,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eigi
ENH,Endurance Specialty Holdings Ltd,66.32,4481840076,n/a,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/enh
ENH^C,Endurance Specialty Holdings Ltd,27.94,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enh^c
NDRO,Enduro Royalty Trust,3.25,107250000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ndro
EGN,Energen Corporation,59.46,5771778454,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egn
ENR,"Energizer Holdings, Inc.",49.87,3087146695,n/a,2015,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/enr
EPC,"Energizer Holdings, Inc.",80.2,4727861057,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/epc
UUUU,Energy Fuels Inc,2.34,134959013.3,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uuuu
ERII,"Energy Recovery, Inc.",12.14,631944058,n/a,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii
ETE,"Energy Transfer Equity, L.P.",17.84,18639074241,n/a,2006,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ete
ETP,ENERGY TRANSFER PARTNERS,41.06,21495700898,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/etp
ENRJ,"EnerJex Resources, Inc.",0.4,3369574.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/enrj
ENRJ^,"EnerJex Resources, Inc.",1.1,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/enrj^
ENOC,"EnerNOC, Inc.",5.62,175609567.5,n/a,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/enoc
ERF,Enerplus Corporation,7.07,1700214308,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/erf
ENIA,Enersis Americas S.A.,8.54,8385045586,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/enia
ENIC,Enersis Chile S.A.,5.42,5321656566,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/enic
ENS,Enersys,71.31,3096777872,n/a,2004,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ens
EGL,"Engility Holdings, Inc.",30.61,1125629305,n/a,2015,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/egl
E,ENI S.p.A.,30.56,55530351842,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/e
ENLK,"EnLink Midstream Partners, LP",18.43,6199673266,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlk
ENLC,"EnLink Midstream, LLC",17.12,3082206219,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlc
EBF,"Ennis, Inc.",16.74,436310891.3,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ebf
ENVA,"Enova International, Inc.",10.33,343106756,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/enva
NPO,Enpro Industries,54.56,1173590183,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/npo
ESV,ENSCO plc,7.46,2247977728,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/esv
ENSV,ENSERVCO Corporation,0.6505,24803669.08,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ensv
ESGR,Enstar Group Limited,166.13,3215578888,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr
ESNC,"EnSync, Inc.",0.7535,35927498.62,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/esnc
ENTG,"Entegris, Inc.",17.27,2438692866,n/a,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg
ETM,Entercom Communications Corporation,13.91,535244100.2,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/etm
EAA.CL,"Entergy Arkansas, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eaa.cl
EAB,"Entergy Arkansas, Inc.",25.35,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eab
EAE,"Entergy Arkansas, Inc.",25.607,0,n/a,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eae
EAI,"Entergy Arkansas, Inc.",24.95,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eai
ETR,Entergy Corporation,78.97,14134213989,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/etr
ELA.CL,"Entergy Louisiana, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ela.cl
ELB.CL,"Entergy Louisiana, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/elb.cl
ELC,"Entergy Louisiana, Inc.",24.93,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elc
ELJ,"Entergy Louisiana, Inc.",26.62,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elj
ELU,"Entergy Louisiana, Inc.",25.48,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elu
EFM,"Entergy Mississippi, Inc.",25.93,223257300,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/efm
EMZ,"Entergy Mississippi, Inc.",25.5,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/emz
ENJ,"Entergy New Orleans, Inc.",25.96,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/enj
ENO,"Entergy New Orleans, Inc.",26.79,0,n/a,2016,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/eno
EZT,Entergy Texas Inc,27.86,0,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ezt
EBTC,Enterprise Bancorp Inc,27.09,309414936.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc
EFSC,Enterprise Financial Services Corporation,31.23,625165294.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc
EPD,Enterprise Products Partners L.P.,26.82,56175563041,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/epd
EVC,Entravision Communications Corporation,7.83,701078789.4,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/evc
EGI,Entree Gold Inc,0.2911,44490283.93,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/egi
ENV,"Envestnet, Inc",40.62,1738983917,n/a,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/env
EVI,"EnviroStarm, Inc.",4.76,33480564.32,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evi
EVHC,"Envision Healthcare Holdings, Inc.",22.18,4151439051,n/a,2013,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/evhc
EVA,"Enviva Partners, LP",25.28,626259240.6,n/a,2015,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/eva
ENZ,"Enzo Biochem, Inc.",5.71,264173150,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/enz
ENZY          ,Enzymotec Ltd.,7.3,165843845.5,n/a,2013,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/enzy
EOG,"EOG Resources, Inc.",88.91,48957716163,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eog
EPE,EP Energy Corporation,4.26,1075516496,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epe
EPAM,"EPAM Systems, Inc.",70.74,3600089115,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/epam
EPIQ,"EPIQ Systems, Inc.",16.49,628705193.5,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/epiq
EPZM,"Epizyme, Inc.",7.16,414971955.3,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epzm
PLUS,ePlus inc.,92.76,658002614.3,n/a,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus
EPR,EPR Properties,79.58,5063387798,n/a,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/epr
EPR^C,EPR Properties,30.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^c
EPR^E,EPR Properties,37.98,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^e
EPR^F,EPR Properties,26.97,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^f
EQT,EQT Corporation,71.82,12406689540,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eqt
EQGP,"EQT GP Holdings, LP",25.37,6752606050,n/a,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqgp
EQM,"EQT Midstream Partners, LP",78.83,6352259983,n/a,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqm
EFX,"Equifax, Inc.",134.16,16010028812,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/efx
EQIX,"Equinix, Inc.",371.46,26401358658,n/a,2000,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqix
EQBK,"Equity Bancshares, Inc.",24.53,201622250,n/a,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/eqbk
EQC,Equity Commonwealth,31.67,3975642018,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqc
EQC^D,Equity Commonwealth,27.09,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^d
EQCO,Equity Commonwealth,25.85,0,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqco
ELS,"Equity Lifestyle Properties, Inc.",78.86,6726513771,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/els
ELS^C,"Equity Lifestyle Properties, Inc.",26.4093,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els^c
EQY,"Equity One, Inc.",31.41,4515847675,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqy
EQR,Equity Residential,64.59,23611268822,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqr
EQS,"Equus Total Return, Inc.",1.78,22559089.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqs
ERA,"Era Group, Inc.",7.52,157012208.2,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/era
ERB,"ERBA Diagnostics, Inc.",0.638,28126873.74,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/erb
ERIC,Ericsson,7.12,1987112776,279088873,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric
ERIE,Erie Indemnity Company,103.69,4789608041,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie
ERN,Erin Energy Corp.,2.4,510105122.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ern
EROS,Eros International PLC,16.57,959568169.8,n/a,2013,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/eros
ESE,ESCO Technologies Inc.,45.97,1182202583,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ese
ESP,Espey Mfg. & Electronics Corp.,26.29,62167542.36,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esp
ESSA,"ESSA Bancorp, Inc.",13.69,155977603.7,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa
ESND,Essendant Inc.,19.6,731029784.8,n/a,n/a,Consumer Services,Paper,http://www.nasdaq.com/symbol/esnd
ESNT,Essent Group Ltd.,26.58,2474704426,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esnt
ESS,"Essex Property Trust, Inc.",225.89,14794631215,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ess
EL,"Estee Lauder Companies, Inc. (The)",89.62,32775217970,n/a,1995,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/el
ESL,Esterline Technologies Corporation,78.71,2313785370,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esl
ETH,Ethan Allen Interiors Inc.,33.82,938407869,n/a,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/eth
ESSF,"ETRE REIT, LLC",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essf
ETSY,"Etsy, Inc.",13.87,1577595826,n/a,2015,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/etsy
EMXX,Eurasian Minerals Inc.,1.06,78397292.6,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/emxx
EURN,Euronav NV,8.83,1405815020,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/eurn
EEFT,"Euronet Worldwide, Inc.",78.81,4105613728,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft
EEA,"European Equity Fund, Inc. (The)",8.04,68196888,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eea
ESEA,Euroseas Ltd.,1.84,15080198.4,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea
EVEP,"EV Energy Partners, L.P.",2.38,116751409.3,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep
EVBN,"Evans Bancorp, Inc.",27.64,118490994,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbn
EVER,EverBank Financial Corp.,19.2,2406228730,n/a,2012,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ever
EVER^A,EverBank Financial Corp.,26.18,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ever^a
EVR,Evercore Partners Inc,51.51,1998017475,n/a,2006,Finance,Investment Managers,http://www.nasdaq.com/symbol/evr
RE,"Everest Re Group, Ltd.",192.63,8068928589,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/re
EVRI,Everi Holdings Inc.,2.22,146623833.8,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/evri
ES,Eversource Energy,54.37,17246546547,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/es
EVTC,"Evertec, Inc.",17.04,1261478272,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/evtc
EVDY,"Everyday Health, Inc.",7.59,253789387.8,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/evdy
EVLV,EVINE Live Inc.,1.91,109510577.7,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/evlv
EVGN,Evogene Ltd.,6.55,166678007.2,n/a,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/evgn
EVH,"Evolent Health, Inc",24.94,1501637325,n/a,2015,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evh
EPM,"Evolution Petroleum Corporation, Inc.",5.75,189221529,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epm
EPM^A,"Evolution Petroleum Corporation, Inc.",25.8228,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epm^a
EXAC,"Exactech, Inc.",27.9,394758160.2,n/a,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac
EXAR,Exar Corporation,9.33,462531008.7,n/a,1985,Technology,Semiconductors,http://www.nasdaq.com/symbol/exar
XCO,EXCO Resources NL,1.03,291259706.4,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xco
EXEL,"Exelixis, Inc.",11.54,2657959051,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel
EXC,Exelon Corporation,34.07,31442261748,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/exc
EXCU,Exelon Corporation,47.48,43817980270,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/excu
XRA,Exeter Resource Corporation,1.29,114342701.4,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/xra
EXFO,EXFO Inc,3.4201,75377776.18,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo
